carimbo;tcle;ra;curso;item_1;item_2;item_3;item_4;item_5;item_6;item_7;item_8;item_9;item_10;item_11;item_12;item_13;item_14;item_15;item_16;item_17;item_18;item_19;item_20;item_21;item_22;item_23;item_24;item_25;item_26;item_27;item_28;item_29;item_30;item_31;item_32;item_33;item_34;item_35;item_36;item_37;item_38;item_39;item_40;item_41;item_42;item_43;item_44;item_45;item_46;item_47;item_48;item_49;item_50;item_51;item_52;item_53;item_54;item_55;item_56;item_57;item_58;item_59;escore_autoregulacao_aprendizagem;escore_metacognicao
12/04/2023 19:28;Sim;25245242251;Enfermagem;4;5;5;5;5;5;5;4;5;5;5;4;5;2;2;5;2;5;2;5;5;4;4;5;5;5;5;5;5;5;5;5;5;4;4;5;4;2;5;5;3;5;3;5;5;4;5;4;5;5;4;5;5;5;5;5;5;4;5;4.625;4.909090909
12/04/2023 19:28;Sim;2563627145;Ciências Contábeis;3;4;4;4;2;1;1;2;4;5;3;3;4;3;1;2;1;3;2;3;3;3;4;4;1;3;2;4;4;5;5;4;3;4;2;3;1;3;3;4;4;4;1;1;1;5;3;3;3;3;5;4;4;4;4;4;4;3;2;3.05;3.545454545
12/04/2023 19:28;Sim;1443628939;medicina veterinaria;4;4;3;3;4;1;3;3;3;4;1;2;3;2;4;3;2;3;1;3;4;3;4;4;3;4;3;3;3;3;3;3;2;4;2;3;3;1;2;1;3;2;2;2;3;4;3;3;2;2;4;3;3;3;5;3;3;2;4;2.75;3.181818182
12/04/2023 19:28;Sim;1645242943;Medicina Veterinária;5;5;5;5;4;4;5;3;5;5;2;2;5;3;3;4;2;5;2;5;5;4;5;4;3;4;5;4;4;5;5;4;3;5;4;5;1;2;4;2;1;5;3;2;5;5;4;3;3;5;4;3;4;3;4;4;4;3;5;3.9;4.181818182
12/04/2023 19:28;Sim;2543625171;Psicologia;5;5;5;5;5;5;5;4;5;5;4;4;5;2;2;3;NA;3;3;4;5;2;5;5;4;5;5;5;5;5;5;5;4;5;3;4;5;1;5;1;1;5;3;4;3;5;3;5;4;5;4;3;4;5;5;5;5;3;5;4.1;4.818181818
12/04/2023 19:28;Sim;203622275;Psicologia;4;2;4;3;4;2;3;3;5;2;4;5;4;3;3;2;4;4;3;3;4;4;3;4;3;4;2;2;3;3;3;3;4;3;3;4;2;4;3;2;3;2;3;2;4;5;3;3;3;3;3;3;2;2;4;2;3;2;3;3.125;3.090909091
12/04/2023 19:28;Sim;903621377;Biomedicina;5;5;4;2;3;4;4;3;2;4;1;2;4;3;2;1;2;3;3;2;2;2;4;3;2;4;3;2;2;1;3;3;3;4;3;4;4;2;4;4;3;4;3;3;2;2;3;1;NA;4;3;3;3;2;4;2;2;2;5;2.897435897;2.727272727
12/04/2023 19:28;Sim;303620735;Publicidade e Propaganda;5;5;3;4;3;5;5;3;3;5;5;3;4;4;1;3;3;4;5;3;4;4;4;5;2;3;5;3;4;4;5;5;4;4;3;3;4;1;5;4;3;4;3;5;3;5;3;5;2;5;5;5;4;5;3;3;5;3;3;3.9;4
12/04/2023 19:28;Sim;163621065;Medicina Veterinária;5;5;5;4;5;2;5;3;5;4;3;4;4;3;5;3;1;5;4;4;5;3;4;4;3;5;4;3;4;1;5;5;4;5;4;5;5;4;5;3;2;4;5;4;4;5;5;5;3;5;5;5;3;4;5;5;5;5;5;4.3;3.818181818
12/04/2023 19:28;Sim;645220351;Recurso Humanos;4;4;5;4;5;4;4;4;4;5;4;5;4;3;3;3;1;5;3;5;4;5;4;4;3;5;4;4;4;4;4;5;4;4;5;4;5;3;3;5;4;4;3;3;3;5;5;4;4;5;4;5;4;5;4;4;4;4;3;4.225;4.090909091
12/04/2023 19:28;Sim;2543624831;Pedagogia;NA;5;5;NA;4;NA;5;3;4;NA;3;4;4;NA;2;4;3;3;3;NA;5;NA;3;4;3;4;4;4;4;5;5;NA;4;5;4;NA;4;4;4;3;4;5;4;NA;NA;5;5;5;5;NA;NA;4;NA;4;5;4;4;NA;4;4.185185185;4
12/04/2023 19:28;Sim;383622097;Ciências contábeis;4;5;3;4;3;3;3;3;3;4;3;3;4;3;4;3;2;3;4;3;3;3;4;3;3;3;3;3;3;4;4;3;3;4;3;3;3;2;3;3;2;4;3;4;3;3;3;4;2;3;3;3;4;4;3;3;3;3;4;3.225;3.272727273
12/04/2023 19:28;Sim;2703632535;Direito;3;3;3;4;3;1;3;3;3;5;4;4;4;3;4;3;2;3;4;4;4;3;4;3;3;4;3;3;4;4;4;4;5;5;5;4;3;4;5;4;2;4;3;3;3;4;4;3;4;4;5;4;4;5;5;3;4;5;5;3.675;3.727272727
12/04/2023 19:28;Sim;403626113;Administração;5;2;3;4;4;4;3;4;4;3;4;3;3;4;3;4;3;4;4;3;4;3;3;4;3;4;3;3;3;4;3;3;3;3;3;4;3;2;3;3;3;5;3;3;3;4;2;3;3;3;3;4;4;4;3;4;4;4;4;3.45;3.272727273
12/04/2023 19:28;Sim;25645272473;Ciências contábeis;4;5;5;5;3;5;5;3;5;3;3;4;4;4;4;5;3;4;5;3;4;4;5;2;4;4;5;5;3;5;4;2;5;4;4;4;4;4;5;5;4;5;3;3;5;5;5;1;4;4;5;4;4;5;5;4;5;5;4;4.175;4
12/04/2023 19:28;Sim;625240681;Recursos humanos;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;4;4;3;3;2;2;3;3;3;2;3;4;3;4;3;2;3;2;2;2;3;2;2;3;3;3;2;3;2;2;3;3;3;3;3;2;3;3;4;2.775;2.818181818
12/04/2023 19:28;Sim;243627281;Medicina veterinária;3;2;3;2;1;3;1;2;2;5;3;2;2;5;5;1;5;2;3;3;2;2;4;3;1;1;2;3;4;2;2;2;4;2;3;3;3;1;2;3;2;2;2;4;4;5;3;4;3;3;4;2;2;5;4;4;3;1;3;2.675;2.545454545
12/04/2023 19:28;Sim;25245238335;Gestão de recursos humanos;3;3;3;3;3;3;2;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;2;3;3;3;3;3;3;3;3;4;3;3;3;3.075;3.181818182
12/04/2023 19:28;Sim;2563636609;Fisioterapia;5;5;5;4;5;5;5;4;5;5;3;3;5;3;4;3;3;4;1;4;NA;4;4;4;4;3;5;4;4;4;5;4;4;2;5;4;4;3;5;5;2;5;NA;4;2;5;5;3;4;5;4;4;4;5;3;4;3;5;4;4.263157895;4.090909091
12/04/2023 19:28;Sim;1563426063;Psicologia;2;2;2;2;3;2;2;3;2;4;2;3;5;3;3;3;2;3;2;2;3;2;2;2;2;3;2;4;2;2;3;4;2;2;2;3;2;4;1;2;1;2;2;2;1;2;3;2;2;2;2;1;2;2;1;2;3;2;3;2.325;2.545454545
12/04/2023 19:28;Sim;123624847;Direito;5;5;3;5;4;5;5;4;5;5;3;5;4;3;2;5;2;4;5;4;4;4;5;4;4;5;4;4;3;2;5;4;4;3;5;4;3;1;4;4;4;4;3;2;2;4;2;3;4;3;4;4;4;3;5;4;4;4;5;3.85;4
12/04/2023 19:28;Sim;8462845249;Psicologia;5;4;5;4;5;5;5;4;4;5;4;4;4;2;3;4;2;4;4;4;5;5;4;5;4;5;4;4;4;5;5;5;4;5;4;4;3;4;5;4;3;5;4;5;4;5;5;4;4;5;5;5;4;4;4;4;4;4;3;4.375;4.454545455
12/04/2023 19:28;Sim;743620345;Recursos Humanos;NA;4;4;3;4;2;4;3;3;5;4;4;4;3;2;4;2;4;4;2;4;3;4;3;3;4;4;5;3;4;5;5;5;4;3;2;4;3;4;2;4;4;3;3;1;5;3;5;2;4;5;5;4;3;3;4;5;3;4;3.538461538;4.090909091
12/04/2023 19:28;Sim;23628557;Biomedicina;4;4;5;5;5;5;4;4;5;4;3;3;2;4;4;2;3;3;3;3;5;3;3;4;4;4;4;4;3;5;5;3;4;5;2;5;4;4;4;4;3;2;2;2;2;2;4;4;4;NA;3;4;4;3;5;3;3;3;5;3.512820513;3.909090909
12/04/2023 19:28;Sim;25045233757;Arquitetura e Urbanismo;4;3;4;4;3;1;2;2;3;4;3;2;3;4;5;4;5;3;3;2;2;2;3;4;3;4;3;4;4;4;3;5;4;3;4;4;3;4;2;3;3;2;2;3;4;5;3;2;2;4;4;5;4;3;3;3;4;3;4;3.1;3.727272727
12/04/2023 19:28;Sim;25645281271;Medicina veterinária;4;4;4;5;5;4;3;5;3;5;3;2;2;5;4;3;5;3;3;2;5;2;5;4;3;4;5;5;5;3;4;4;4;5;4;4;3;3;4;3;3;3;2;5;5;3;5;4;2;5;5;3;5;4;5;4;5;3;2;3.7;4.181818182
12/04/2023 19:28;Sim;103627811;Direito;5;5;2;3;5;5;5;2;4;3;2;2;5;4;4;3;1;3;2;5;5;4;5;4;3;3;4;4;4;4;5;4;2;2;3;3;3;2;3;1;2;4;2;4;3;5;5;3;2;3;4;3;3;3;4;5;3;5;4;3.5;3.818181818
12/04/2023 19:28;Sim;645262563;Medicina Veterinária;3;4;3;5;4;3;3;3;5;3;3;4;3;3;2;4;3;3;2;3;3;3;3;3;3;3;2;1;3;3;3;3;3;5;2;3;3;2;3;4;3;3;3;3;3;3;3;5;3;3;3;4;3;2;3;3;3;3;3;3.225;2.727272727
12/04/2023 19:28;Sim;25663257769;Enfermagem;5;5;3;4;3;3;3;3;3;2;2;3;2;2;4;4;1;4;5;4;5;3;4;5;3;5;2;3;3;5;4;2;3;5;3;2;2;2;2;3;1;3;2;4;3;5;3;3;2;4;4;4;2;4;5;4;3;2;5;3.175;3.545454545
12/04/2023 19:28;Sim;1883621011;Direito;5;5;5;5;5;4;5;4;5;4;3;4;4;5;2;3;2;4;2;4;5;4;5;4;3;4;5;4;4;5;5;2;4;4;5;5;1;4;3;4;4;5;2;5;2;5;2;5;2;5;5;5;3;4;3;4;4;5;4;4.075;4.090909091
12/04/2023 19:28;Sim;645228719;pedagogia;5;5;5;NA;5;4;5;NA;5;5;NA;NA;NA;3;NA;4;2;NA;3;NA;5;4;NA;4;4;4;5;NA;4;5;5;4;4;5;3;4;3;3;5;4;4;4;3;4;2;5;3;NA;3;4;4;5;4;3;NA;4;4;3;5;4.03125;4.333333333
12/04/2023 19:28;Sim;8462842531;Psicologia;5;4;4;5;4;3;4;3;5;4;3;4;3;3;4;4;2;5;4;4;4;4;3;4;3;3;3;4;4;4;5;4;3;4;3;4;5;5;4;1;3;4;2;3;3;4;2;4;2;3;4;4;4;3;3;3;4;3;5;3.65;3.636363636
12/04/2023 19:29;Sim;2022840771;Administração;3;4;3;4;4;3;4;3;4;4;5;3;2;4;2;4;3;4;3;4;4;3;4;4;3;3;3;4;4;4;4;4;3;4;4;3;3;3;3;4;3;4;2;3;2;4;2;2;2;4;4;4;4;3;3;3;4;3;1;3.375;3.636363636
12/04/2023 19:29;Sim;243628613;Educação física;5;4;3;3;4;2;3;4;3;4;3;4;4;2;2;4;2;5;4;4;4;4;4;4;3;3;3;4;4;4;5;4;4;5;3;3;4;4;4;3;3;4;3;3;3;3;4;2;2;4;4;4;3;4;3;4;4;3;5;3.55;3.818181818
12/04/2023 19:29;Sim;17846083;Pedagogia;3;2;4;3;3;2;2;3;4;4;2;2;3;4;4;2;3;3;4;3;3;3;3;4;2;3;3;3;3;3;3;3;3;2;3;4;3;3;3;3;2;3;2;2;1;4;2;3;5;2;4;3;3;4;4;3;3;2;4;2.9;3
12/04/2023 19:29;Sim;2563635427;fisioterapia;5;5;3;5;3;3;4;4;4;4;2;4;1;3;3;3;2;4;3;4;4;4;2;4;3;3;2;3;3;4;5;5;2;3;3;3;2;3;4;3;2;5;1;3;1;5;2;2;4;3;4;3;4;3;5;3;4;2;5;3.325;3.272727273
12/04/2023 19:29;Sim;25045341367;Design Gráfico;5;4;3;5;4;1;5;3;4;5;2;3;3;3;3;3;3;4;4;3;2;3;2;4;2;4;4;3;4;5;5;4;3;1;3;3;4;2;4;3;4;4;2;3;3;4;3;4;2;3;3;4;3;4;3;3;3;3;5;3.3;3.636363636
12/04/2023 19:29;Sim;645223115;Direito;5;5;4;5;NA;NA;5;NA;4;NA;NA;4;NA;3;2;2;2;4;3;4;5;4;5;3;NA;5;4;5;3;4;NA;3;3;5;5;5;NA;NA;5;5;2;NA;3;5;4;NA;4;5;4;5;4;NA;3;5;5;4;4;4;NA;4.310344828;3.888888889
12/04/2023 19:29;Sim;0;medicina veterinária;5;NA;4;NA;4;3;5;4;4;NA;1;3;5;4;NA;3;1;5;NA;4;4;3;2;4;3;3;NA;3;5;4;5;5;4;4;4;4;2;2;3;NA;3;5;2;NA;1;5;3;4;NA;4;3;4;3;3;5;4;NA;2;5;3.484848485;3.8
12/04/2023 19:29;Sim;645222435;Direito;5;5;5;5;4;5;5;3;5;5;4;4;5;3;2;4;2;5;2;5;5;2;4;5;5;5;5;5;3;3;5;4;5;3;5;5;3;2;4;3;2;3;4;3;3;5;3;3;3;3;4;5;5;4;5;5;5;5;5;4.15;4.454545455
12/04/2023 19:29;Sim;2143620675;pedagogia;5;5;4;3;3;3;5;2;5;2;1;2;2;5;5;5;2;5;1;2;3;1;3;3;1;5;2;3;4;4;5;5;4;5;2;2;3;1;4;3;2;5;1;2;2;5;2;5;3;4;1;2;5;2;5;4;2;3;5;3.025;3.545454545
12/04/2023 19:29;Sim;25845237921;Design Gráfico;4;4;3;3;4;2;2;4;5;3;4;2;3;3;3;3;2;4;2;4;4;3;4;3;2;3;2;4;3;3;3;4;3;3;3;2;2;4;4;2;3;2;2;2;2;2;5;4;3;4;4;3;3;3;2;3;3;3;3;3.15;3.090909091
12/04/2023 19:29;Sim;25045340523;Gestão de recursos humanos;4;4;3;2;4;2;2;4;4;4;2;3;3;3;3;3;2;3;2;3;4;3;5;4;2;4;3;4;4;3;5;4;3;3;4;3;3;3;3;3;3;2;3;2;2;4;3;2;3;3;4;4;3;4;3;4;4;2;2;3.125;3.727272727
12/04/2023 19:29;Sim;163636515;Jornalismo;4;4;4;4;4;2;4;3;4;3;3;3;5;2;1;4;2;5;4;2;4;4;3;4;2;5;3;4;4;4;4;4;4;5;3;3;2;1;4;3;2;4;2;3;3;4;3;3;3;4;3;4;4;4;4;4;4;4;5;3.45;3.727272727
12/04/2023 19:29;Sim;25045249177;Administração;4;4;2;4;4;2;4;4;3;5;4;2;5;2;3;3;2;3;1;3;3;4;3;3;1;4;1;4;3;2;3;4;3;4;3;1;3;1;3;1;3;4;1;1;2;3;1;1;2;2;4;4;3;4;2;3;4;3;3;2.925;2.818181818
12/04/2023 19:29;Sim;25845229385;Medicina veterinária;5;4;5;4;5;5;5;5;5;5;4;5;3;3;2;3;2;5;4;3;5;5;4;4;3;3;5;5;5;4;4;4;3;5;4;5;3;5;4;5;2;5;5;4;2;4;5;5;5;5;3;2;2;2;5;5;4;3;5;4.2;4
12/04/2023 19:29;Sim;1645258767;Gestão em Recursos Humanos;4;4;3;2;4;2;2;4;4;4;3;3;4;2;3;3;2;3;4;3;4;3;4;3;3;3;3;4;3;2;4;4;3;3;4;3;2;3;4;3;3;4;2;3;3;5;2;3;2;3;3;3;3;3;3;3;4;3;4;3.175;3.272727273
12/04/2023 19:29;Sim;1883631637;direito;3;3;2;3;3;2;3;4;2;3;2;2;4;3;4;3;2;4;3;3;2;2;3;4;2;3;2;NA;3;3;4;4;4;3;2;2;2;4;4;2;3;4;2;2;NA;3;3;2;2;3;4;4;3;3;3;3;4;3;4;2.846153846;3.2
12/04/2023 19:29;Sim;25645278255;Medicina veterinária;4;4;4;4;4;2;4;2;4;4;2;3;4;3;4;2;5;3;2;3;4;4;3;4;2;3;3;4;4;4;4;4;3;4;3;3;4;2;4;3;3;4;3;3;4;3;3;3;3;4;3;4;3;3;4;2;3;4;4;3.3;3.454545455
12/04/2023 19:29;Sim;403622835;Engenharia de controle e automação;5;5;4;5;4;4;5;4;4;5;3;3;4;3;3;3;2;4;3;4;4;3;3;4;5;4;5;4;4;5;5;3;2;4;4;4;4;2;4;4;3;5;3;4;4;5;2;3;3;2;4;4;3;4;4;3;4;3;4;3.775;4
12/04/2023 19:29;Sim;1645244015;Gestão de recursos humanos;5;3;3;3;4;5;5;4;4;4;3;3;3;2;2;4;3;3;4;3;4;3;3;4;3;3;3;3;3;3;4;3;5;3;4;3;4;3;2;2;2;3;3;3;2;3;3;3;3;4;4;4;4;4;3;4;4;3;5;3.45;3.363636364
12/04/2023 19:29;Sim;2723634301;Fisioterapia;4;4;4;5;4;4;5;4;5;4;3;3;5;3;2;3;3;4;3;3;5;3;4;3;4;4;4;4;4;5;5;4;3;4;5;3;4;4;3;4;5;5;4;4;4;5;5;3;4;5;4;3;4;4;4;4;4;4;5;4.025;4
12/04/2023 19:29;Sim;903440849;Comércio exterior;3;3;2;3;3;4;5;3;3;3;2;2;5;3;4;2;4;4;4;3;1;2;4;3;2;3;2;4;4;2;4;4;2;3;3;2;1;2;2;1;2;3;3;3;3;3;2;2;2;3;3;3;4;2;4;3;3;2;4;2.7;3.090909091
12/04/2023 19:29;Sim;645263165;Medicina Veterinária;5;4;4;3;4;2;4;2;4;4;3;2;3;4;4;3;3;3;3;4;5;3;4;4;4;4;4;3;4;5;5;3;3;5;3;4;4;3;5;4;1;5;3;3;2;5;4;4;4;4;5;4;3;5;4;4;2;3;4;3.625;3.909090909
12/04/2023 19:29;Sim;0;Direito;4;4;4;4;4;5;4;3;4;5;3;3;3;3;2;3;3;4;4;4;3;3;3;3;4;3;4;4;3;3;4;4;3;3;4;4;3;2;3;4;3;4;3;4;3;4;4;3;3;3;5;3;4;4;4;3;4;4;5;3.625;3.454545455
12/04/2023 19:29;Sim;2543638103;Logística;2;3;2;4;3;2;1;2;3;3;3;4;4;4;4;2;1;4;4;3;4;2;4;4;2;4;1;4;3;2;5;4;4;4;3;2;2;2;2;2;3;3;2;3;1;4;2;3;3;4;4;4;4;4;4;2;4;3;2;2.85;3.363636364
12/04/2023 19:29;Sim;63639789;Nutrição;5;3;4;3;3;3;4;3;3;3;4;3;3;2;2;2;3;4;3;4;4;3;4;3;3;4;3;3;4;3;4;3;3;4;3;3;3;3;3;3;2;4;3;4;3;4;4;4;2;4;3;3;3;3;4;4;3;3;4;3.325;3.363636364
12/04/2023 19:29;Sim;245234511;Arquitetura;4;3;3;5;3;1;1;4;4;4;2;4;4;3;2;3;2;4;3;4;4;1;3;5;2;4;2;4;4;2;4;4;4;4;1;3;4;4;3;3;3;4;1;1;1;4;3;3;3;4;4;5;3;4;4;4;3;3;1;3.15;3.454545455
12/04/2023 19:29;Sim;63624175;Medicina Veterinária;5;5;4;4;5;5;5;4;4;5;3;3;4;3;3;3;2;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;3;4;4;4;4;4;5;3;3;4;3;4;4;4;4;5;4;4;4;4;4;5;3;4;5;4;4;4.125;4
12/04/2023 19:29;Sim;2543630925;engenharia eletrica;4;4;3;3;3;4;4;2;3;3;2;3;4;3;2;4;2;3;2;3;4;3;4;4;2;3;2;3;3;4;4;3;3;5;3;4;3;3;4;4;2;4;3;2;3;4;5;4;NA;5;4;3;4;3;4;3;2;3;4;3.384615385;3.181818182
12/04/2023 19:29;Sim;1443630819;Ciência da computação;3;3;3;3;3;4;4;4;3;3;2;3;3;3;3;2;3;3;4;4;3;3;4;3;2;3;4;4;3;3;4;3;4;2;4;2;3;2;2;3;3;2;3;3;3;3;3;3;2;3;3;3;3;3;4;4;4;3;3;3;3.363636364
12/04/2023 19:29;Sim;3063620201;Isis liquer côrtes andrade;3;3;2;3;3;4;4;3;3;4;3;3;3;3;1;2;3;3;3;4;3;2;2;5;1;2;3;4;3;2;3;3;5;2;2;2;1;1;2;2;4;2;2;4;1;5;4;1;4;4;4;2;4;3;1;4;4;2;2;2.875;3
12/04/2023 19:29;Sim;2723624707;Fisioterapia;5;3;5;5;5;5;4;4;5;4;5;5;4;3;3;5;3;4;4;5;5;5;4;5;5;5;5;5;5;5;4;4;3;5;5;4;5;2;4;5;5;5;5;4;3;3;5;5;3;5;5;4;5;4;5;4;5;5;4;4.45;4.545454545
12/04/2023 19:29;Sim;25245226481;Psicologia;4;4;5;4;4;4;5;4;4;5;4;4;3;3;2;4;1;4;3;4;4;4;5;5;4;4;5;5;4;5;4;5;4;4;5;4;4;4;5;3;3;5;5;4;4;4;4;4;5;3;4;4;4;4;4;4;5;5;3;4.175;4.545454545
12/04/2023 19:29;Sim;2583637273;Direito;5;5;3;5;4;4;4;4;3;5;4;3;5;3;2;4;3;4;3;4;5;4;4;5;3;4;4;3;4;4;3;3;4;3;3;3;4;5;4;3;3;4;4;4;2;5;5;3;5;5;5;5;4;5;3;5;5;5;3;4.2;3.727272727
12/04/2023 19:29;Sim;2583623723;Direito;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;4;2;5;3;4;4;4;4;5;4;4;5;5;4;3;2;4;4;4;5;5;4;4;2;4;5;5;3;4;5;4;4;5;3;3;4;4;4;3;3;4;4;3.975;4
12/04/2023 19:29;Sim;25045348745;Direito;4;4;4;3;3;2;3;3;2;3;2;3;4;3;3;4;3;4;4;4;3;3;3;2;3;3;4;3;3;3;5;4;3;4;3;3;3;4;4;3;3;3;4;4;3;5;3;4;3;4;4;4;4;4;4;3;3;4;4;3.425;3.272727273
12/04/2023 19:29;Sim;0;Pedagogia;5;4;5;3;3;1;4;2;5;5;1;3;4;2;4;2;5;4;5;4;5;2;5;3;4;2;2;5;3;4;5;4;4;3;1;4;4;5;4;5;1;5;1;4;3;5;2;4;2;1;2;3;3;2;4;2;3;1;5;3.2;3.727272727
12/04/2023 19:29;Sim;25245228233;Psicologia;4;4;4;4;4;5;4;3;5;4;3;3;4;3;2;3;2;4;5;4;4;4;4;3;1;4;4;5;4;4;5;4;4;5;4;4;3;2;4;2;2;4;4;4;4;3;1;4;3;4;4;2;3;3;3;4;4;5;5;3.625;3.818181818
12/04/2023 19:29;Sim;25645276025;Direto;5;4;5;3;4;2;4;2;3;4;3;3;3;4;2;5;3;3;3;4;4;3;3;3;3;5;3;4;3;5;4;3;3;4;3;2;4;1;4;4;2;5;3;4;4;4;4;2;2;4;4;3;3;3;4;4;3;3;5;3.425;3.545454545
12/04/2023 19:29;Sim;243622995;MEDICINA VETERINÁRIA;5;5;3;3;4;3;3;3;3;4;3;3;3;3;2;3;2;3;2;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;2;4;3;3;2;3;2;4;3;3;3;3;3;3;3;4;3;3;3;3.2;3.090909091
12/04/2023 19:29;Sim;1423621465;Medicina veterinária;5;4;3;4;4;3;5;3;3;5;1;4;3;3;3;4;2;5;4;4;5;3;5;4;1;4;4;4;3;5;5;4;3;5;4;3;4;1;5;3;3;5;1;5;3;4;4;4;3;5;3;4;3;2;5;2;3;3;5;3.55;3.818181818
12/04/2023 19:29;Sim;27045228947;Gestão Comercial;5;4;5;2;4;1;5;4;5;5;3;5;5;4;3;2;1;4;4;4;5;2;4;5;3;4;5;4;5;5;5;4;3;4;5;3;4;5;4;5;4;4;3;4;4;5;5;2;4;4;4;5;4;3;5;4;5;4;5;4;4.272727273
12/04/2023 19:29;Sim;25645224445;Fisioterapia;5;5;5;5;4;2;3;4;5;2;3;4;4;2;2;4;2;4;2;4;5;4;4;5;4;4;4;5;4;5;4;5;4;2;4;4;2;4;3;3;4;5;2;5;2;4;4;3;4;2;5;4;4;4;2;4;5;4;2;3.825;4.363636364
12/04/2023 19:29;Sim;2583622769;Direito;5;5;5;2;5;5;5;4;5;5;5;4;5;3;2;2;2;5;3;5;5;4;4;4;3;4;4;3;4;4;5;5;4;4;4;5;5;4;5;4;2;5;4;5;4;4;4;2;5;5;4;4;3;4;4;5;4;4;3;4.35;4
12/04/2023 19:29;Sim;903621209;Biomedicina;5;5;4;5;4;5;4;2;5;4;4;4;4;3;2;4;2;5;5;4;4;4;2;5;2;5;4;3;4;5;5;5;3;5;3;5;3;2;5;2;2;5;2;1;3;5;4;3;5;5;5;4;4;3;5;4;3;5;3;3.925;3.909090909
12/04/2023 19:29;Sim;2023627137;Administração;NA;4;4;5;4;3;4;4;NA;3;3;NA;4;NA;5;3;3;3;NA;3;5;3;3;4;3;3;3;3;4;4;4;4;3;4;3;4;3;4;4;3;2;3;3;NA;2;4;4;3;3;4;NA;4;3;3;5;4;3;4;5;3.514285714;3.454545455
12/04/2023 19:29;Sim;0;Pedagogia;5;5;3;2;4;4;5;4;4;5;3;3;3;3;3;3;5;5;3;3;3;3;3;4;4;3;4;4;3;3;4;4;4;5;4;4;4;2;5;3;2;5;4;3;5;3;3;4;4;5;4;4;3;4;3;4;4;5;4;3.825;3.636363636
12/04/2023 19:29;Sim;0;Arquitetura e urbanismo;3;2;4;4;3;3;4;2;4;NA;3;3;2;NA;4;NA;3;NA;NA;2;4;2;NA;NA;3;3;2;4;3;NA;NA;3;3;3;2;NA;5;1;3;NA;3;NA;2;3;3;2;3;3;NA;3;4;NA;2;NA;3;4;3;3;2;2.935483871;3
12/04/2023 19:29;Sim;237430629;Fisioterapia;4;2;2;2;2;1;1;2;2;4;2;1;2;3;2;2;4;2;3;3;3;3;2;3;1;3;3;2;3;2;2;5;3;5;3;2;2;3;1;3;1;4;2;2;3;3;3;2;2;3;3;4;2;3;4;3;4;3;3;2.5;2.636363636
12/04/2023 19:29;Sim;463622449;Arquitetura e Urbanismo;4;4;2;2;3;2;4;3;3;3;3;3;3;3;2;3;2;3;3;3;3;2;3;3;3;3;3;2;3;4;3;4;3;4;3;3;3;3;4;3;3;4;3;2;3;4;2;3;3;3;3;3;2;3;3;3;3;3;3;2.975;3.090909091
12/04/2023 19:29;Sim;2583626105;NA;4;4;4;4;4;3;4;4;4;4;3;NA;4;3;3;3;2;3;NA;3;4;3;3;3;NA;3;3;4;3;4;4;4;4;NA;4;4;4;3;5;2;2;4;3;3;3;4;5;NA;3;5;4;3;3;NA;4;4;3;3;5;3.621621622;3.5
12/04/2023 19:29;Sim;163630069;Psicologia;3;2;4;5;1;2;2;2;3;3;2;2;3;3;4;2;4;3;1;3;1;2;2;2;2;4;2;3;4;5;5;3;3;4;3;1;1;1;4;3;2;3;1;2;2;2;3;3;1;2;2;2;2;2;5;2;3;2;5;2.3;3.181818182
12/04/2023 19:29;Sim;645249425;Análise e desenvolvimento de sistemas;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;3;3.05;3
12/04/2023 19:29;Sim;2583625229;Direito;5;5;4;5;4;2;5;4;3;3;4;3;4;3;2;4;2;4;2;2;4;4;4;4;2;4;3;NA;4;5;4;4;4;NA;2;4;4;2;4;3;3;5;3;4;3;3;4;2;4;4;4;4;NA;4;3;4;4;3;4;3.666666667;3.8
12/04/2023 19:29;Sim;623621761;Marketing;5;3;1;1;3;2;3;3;2;4;1;3;2;2;2;3;1;3;3;4;1;4;4;3;3;4;2;4;1;2;4;3;4;3;3;3;3;1;3;2;1;3;2;2;3;3;1;1;2;2;2;4;2;2;4;4;4;4;5;2.6;3.090909091
12/04/2023 19:29;Sim;2543634565;Gestão Financeira;4;3;5;3;4;4;4;3;5;5;5;4;3;3;2;4;1;4;3;3;5;5;5;4;3;3;3;4;4;5;4;3;4;4;5;4;5;5;4;4;5;5;3;3;5;5;5;4;4;5;5;5;5;5;5;4;5;3;5;4.275;3.818181818
12/04/2023 19:29;Sim;403622645;Marketing;4;4;3;3;4;1;3;3;3;4;3;3;4;3;4;3;2;3;2;2;4;3;3;4;3;4;2;3;4;4;4;4;3;3;3;1;3;2;2;1;3;3;3;3;4;4;2;3;2;3;4;3;3;3;4;3;4;3;4;2.975;3.454545455
